ReturnID,SalesID,OrderID,ReturnDateKey,ReturnReason,ReturnStatus,RefundAmount
9548,91839,36678,20240601,Not as expected,Refunded,41.77
9549,91855,36685,20240129,Damaged,Refunded,39.7
9550,91867,36689,20250525,Damaged,Approved,0.0
9551,91880,36693,20240225,Not as expected,Approved,0.0
9552,91895,36699,20250118,Not as expected,Refunded,29.26
9553,91899,36701,20250914,Late delivery,Refunded,20.44
9554,91900,36702,20250308,Changed mind,Approved,0.0
9555,91901,36702,20250214,Missing parts,Refunded,153.43
9556,91908,36707,20240612,Changed mind,Refunded,40.75
9557,91930,36716,20250303,Changed mind,Approved,0.0
9558,91938,36718,20241006,Not as expected,Approved,0.0
9559,91941,36720,20240305,Not as expected,Refunded,68.03
9560,91942,36720,20240229,Not as expected,Refunded,141.79
9561,91947,36722,20250720,Damaged,Refunded,51.43
9562,91953,36724,20250305,Not as expected,Approved,0.0
9563,91957,36725,20251129,Missing parts,Pending,0.0
9564,91969,36731,20250422,Changed mind,Approved,0.0
9565,91973,36731,20250412,Not as expected,Refunded,82.3
9566,91977,36733,20240827,Changed mind,Approved,0.0
9567,91978,36734,20240403,Damaged,Refunded,14.47
9568,91989,36739,20250212,Damaged,Approved,0.0
9569,91991,36739,20250212,Damaged,Refunded,218.93
9570,91993,36740,20241015,Missing parts,Refunded,610.29
9571,91995,36740,20241103,Size/Fit,Refunded,158.34
9572,92000,36743,20250625,Not as expected,Refunded,198.32
9573,92008,36746,20250821,Wrong item,Approved,0.0
9574,92025,36753,20250523,Not as expected,Refunded,414.38
9575,92031,36754,20240813,Changed mind,Refunded,249.64
9576,92047,36761,20240125,Damaged,Refunded,37.75
9577,92068,36769,20251005,Not as expected,Refunded,136.65
9578,92109,36782,20250830,Not as expected,Refunded,154.61
9579,92117,36785,20240604,Not as expected,Refunded,25.65
9580,92123,36787,20240518,Defective,Refunded,195.71
9581,92133,36793,20240721,Not as expected,Approved,0.0
9582,92150,36798,20250621,Missing parts,Refunded,205.58
9583,92155,36800,20251006,Damaged,Refunded,1453.44
9584,92161,36802,20240806,Not as expected,Refunded,52.24
9585,92169,36804,20251025,Late delivery,Refunded,26.9
9586,92178,36808,20251126,Missing parts,Refunded,687.69
9587,92185,36812,20240726,Wrong item,Refunded,58.03
9588,92190,36813,20250705,Damaged,Refunded,41.14
9589,92232,36830,20240924,Changed mind,Refunded,113.54
9590,92255,36840,20240529,Missing parts,Approved,0.0
9591,92262,36843,20250729,Late delivery,Refunded,40.67
9592,92273,36846,20240309,Not as expected,Refunded,112.64
9593,92279,36848,20240824,Damaged,Refunded,61.17
9594,92283,36849,20250918,Damaged,Refunded,73.23
9595,92290,36853,20240205,Allergic reaction,Refunded,56.26
9596,92295,36855,20240628,Wrong item,Refunded,40.29
9597,92298,36856,20240805,Damaged,Approved,0.0
9598,92301,36858,20240515,Missing parts,Refunded,400.95
9599,92305,36859,20251007,Defective,Approved,0.0
9600,92306,36859,20251020,Changed mind,Refunded,63.9
9601,92312,36862,20250705,Wrong item,Refunded,24.7
9602,92338,36872,20240827,Changed mind,Refunded,154.87
9603,92346,36875,20240201,Changed mind,Refunded,68.43
9604,92354,36880,20240818,Size/Fit,Pending,0.0
9605,92369,36884,20251112,Size/Fit,Refunded,34.83
9606,92370,36885,20251106,Changed mind,Refunded,137.61
9607,92373,36886,20251208,Wrong item,Approved,0.0
9608,92378,36887,20251114,Not as expected,Refunded,173.13
9609,92379,36887,20251111,Missing parts,Refunded,536.45
9610,92380,36888,20240602,Not as expected,Refunded,87.82
9611,92402,36897,20250228,Size/Fit,Pending,0.0
9612,92405,36899,20240625,Wrong item,Refunded,7.39
9613,92417,36903,20250908,Damaged,Refunded,99.71
9614,92421,36904,20250710,Not as expected,Refunded,187.11
9615,92425,36906,20240811,Damaged,Refunded,89.78
9616,92426,36906,20240902,Missing parts,Refunded,1212.25
9617,92428,36907,20241227,Damaged,Refunded,67.04
9618,92435,36909,20240728,Not as expected,Refunded,187.04
9619,92437,36910,20250828,Damaged,Refunded,1189.68
9620,92448,36913,20251029,Not as expected,Refunded,73.3
9621,92457,36916,20240813,Not as expected,Refunded,310.94
9622,92458,36917,20250703,Changed mind,Refunded,80.56
9623,92468,36921,20251230,Damaged,Approved,0.0
9624,92476,36925,20240818,Damaged,Approved,0.0
9625,92491,36930,20250410,Damaged,Refunded,42.25
9626,92506,36938,20251014,Not as expected,Approved,0.0
9627,92521,36946,20240415,Changed mind,Refunded,212.82
9628,92528,36949,20250327,Damaged,Refunded,55.96
9629,92535,36952,20250508,Not as expected,Approved,0.0
9630,92542,36955,20250216,Changed mind,Refunded,42.88
9631,92584,36974,20251015,Not as expected,Refunded,155.45
9632,92596,36981,20240701,Damaged,Refunded,208.84
9633,92597,36981,20240716,Not as expected,Refunded,169.89
9634,92610,36989,20250714,Damaged,Approved,0.0
9635,92626,36993,20250309,Damaged,Refunded,126.54
9636,92630,36995,20240229,Damaged,Refunded,113.97
9637,92633,36996,20240502,Changed mind,Refunded,120.05
9638,92638,36997,20250602,Not as expected,Refunded,135.74
9639,92648,37001,20251211,Damaged,Approved,0.0
9640,92649,37001,20251206,Changed mind,Pending,0.0
9641,92651,37001,20251120,Damaged,Pending,0.0
9642,92667,37008,20240717,Not as expected,Refunded,27.31
9643,92689,37017,20250829,Damaged,Refunded,23.27
9644,92704,37022,20251001,Changed mind,Refunded,16.06
9645,92708,37024,20241121,Damaged,Pending,0.0
9646,92715,37026,20250103,Damaged,Refunded,238.7
9647,92727,37031,20240812,Damaged,Refunded,48.58
9648,92732,37034,20250520,Damaged,Refunded,156.87
9649,92748,37041,20240530,Changed mind,Refunded,61.48
9650,92765,37049,20251226,Allergic reaction,Refunded,20.62
9651,92768,37052,20250808,Changed mind,Approved,0.0
9652,92773,37054,20250422,Not as expected,Refunded,150.92
9653,92777,37055,20250718,Size/Fit,Refunded,57.72
9654,92784,37059,20240307,Not as expected,Refunded,100.71
9655,92801,37065,20241128,Damaged,Refunded,37.4
9656,92804,37066,20250712,Not as expected,Approved,0.0
9657,92805,37067,20241111,Damaged,Refunded,52.64
9658,92809,37069,20240213,Not as expected,Refunded,61.13
9659,92820,37073,20241012,Changed mind,Refunded,40.72
9660,92822,37073,20241003,Missing parts,Refunded,209.98
9661,92826,37075,20251127,Changed mind,Refunded,87.19
9662,92827,37076,20240322,Damaged,Refunded,193.82
9663,92836,37080,20250504,Late delivery,Approved,0.0
9664,92842,37082,20251130,Not as expected,Refunded,34.66
9665,92847,37084,20240326,Changed mind,Refunded,15.28
9666,92863,37091,20250325,Damaged,Refunded,60.09
9667,92871,37094,20240615,Allergic reaction,Refunded,118.75
9668,92877,37096,20250402,Missing parts,Refunded,201.5
9669,92908,37106,20250730,Damaged,Refunded,515.15
9670,92912,37107,20240801,Damaged,Refunded,164.78
9671,92920,37110,20240726,Damaged,Approved,0.0
9672,92925,37113,20240831,Not as expected,Approved,0.0
9673,92935,37118,20250309,Damaged,Refunded,65.0
9674,92945,37123,20240330,Damaged,Refunded,154.0
9675,92969,37130,20250727,Defective,Refunded,238.79
9676,92979,37133,20240311,Wrong item,Approved,0.0
9677,93002,37143,20240817,Allergic reaction,Refunded,18.14
9678,93007,37147,20250528,Damaged,Refunded,423.56
9679,93008,37147,20250607,Not as expected,Refunded,98.88
9680,93015,37153,20241104,Damaged,Refunded,214.85
9681,93017,37153,20241117,Size/Fit,Refunded,29.0
9682,93018,37153,20241202,Defective,Refunded,257.71
9683,93028,37156,20250728,Not as expected,Refunded,79.49
9684,93037,37160,20250111,Wrong item,Approved,0.0
9685,93058,37172,20251002,Not as expected,Refunded,79.63
9686,93063,37175,20241011,Damaged,Refunded,49.69
9687,93070,37178,20250604,Damaged,Approved,0.0
9688,93078,37181,20250423,Damaged,Refunded,44.97
9689,93092,37187,20240506,Wrong item,Refunded,7.37
9690,93103,37192,20240524,Not as expected,Refunded,260.69
9691,93121,37198,20250823,Damaged,Refunded,559.2
9692,93130,37201,20240902,Changed mind,Pending,0.0
9693,93133,37203,20241010,Size/Fit,Refunded,113.12
9694,93136,37205,20240415,Changed mind,Refunded,30.65
9695,93137,37205,20240405,Not as expected,Approved,0.0
9696,93180,37222,20250901,Damaged,Refunded,197.07
9697,93217,37236,20250316,Not as expected,Refunded,18.68
9698,93222,37238,20240912,Not as expected,Refunded,826.14
9699,93226,37241,20251205,Allergic reaction,Refunded,57.27
9700,93230,37243,20241218,Size/Fit,Refunded,114.24
9701,93238,37247,20241023,Damaged,Refunded,306.27
9702,93240,37248,20250214,Damaged,Approved,0.0
9703,93245,37251,20241204,Damaged,Refunded,398.57
9704,93296,37269,20251231,Damaged,Refunded,259.83
9705,93324,37282,20250325,Damaged,Refunded,388.05
9706,93332,37284,20240321,Defective,Refunded,198.76
9707,93336,37286,20250411,Damaged,Refunded,35.03
9708,93338,37288,20250811,Damaged,Refunded,60.79
9709,93380,37307,20240515,Size/Fit,Approved,0.0
9710,93388,37311,20250321,Not as expected,Approved,0.0
9711,93434,37333,20250712,Not as expected,Refunded,37.3
9712,93439,37336,20250913,Changed mind,Refunded,101.31
9713,93448,37340,20251002,Changed mind,Refunded,75.4
9714,93467,37347,20250324,Damaged,Refunded,29.98
9715,93475,37351,20251025,Damaged,Refunded,223.77
9716,93477,37352,20250225,Damaged,Approved,0.0
9717,93482,37354,20250412,Changed mind,Refunded,128.85
9718,93495,37360,20251114,Not as expected,Refunded,111.89
9719,93500,37362,20240215,Damaged,Refunded,1579.61
9720,93503,37363,20250727,Changed mind,Refunded,115.01
9721,93505,37364,20241112,Missing parts,Refunded,292.3
9722,93535,37378,20241029,Not as expected,Refunded,76.73
9723,93536,37378,20241107,Damaged,Refunded,85.79
9724,93538,37379,20241217,Allergic reaction,Refunded,94.36
9725,93540,37380,20251209,Defective,Refunded,654.83
9726,93547,37382,20250908,Not as expected,Refunded,41.93
9727,93587,37396,20240412,Wrong item,Refunded,5.87
9728,93590,37398,20240522,Damaged,Refunded,41.74
9729,93595,37399,20240527,Size/Fit,Refunded,65.42
9730,93598,37400,20240820,Not as expected,Pending,0.0
9731,93605,37402,20251231,Damaged,Refunded,49.68
9732,93633,37416,20240901,Not as expected,Refunded,168.09
9733,93634,37416,20240919,Damaged,Refunded,640.91
9734,93638,37417,20240417,Not as expected,Refunded,256.53
9735,93639,37417,20240426,Late delivery,Refunded,12.95
9736,93640,37417,20240506,Damaged,Refunded,98.27
9737,93641,37418,20240929,Allergic reaction,Approved,0.0
9738,93643,37419,20250113,Not as expected,Refunded,206.52
9739,93644,37419,20241231,Missing parts,Refunded,150.44
9740,93649,37423,20240218,Missing parts,Refunded,385.65
9741,93668,37431,20250413,Not as expected,Refunded,23.82
9742,93680,37436,20251207,Not as expected,Refunded,388.38
9743,93687,37438,20251001,Size/Fit,Refunded,199.15
9744,93708,37446,20250726,Damaged,Refunded,34.75
9745,93716,37450,20250714,Not as expected,Refunded,119.15
9746,93722,37453,20250327,Not as expected,Refunded,129.67
9747,93733,37459,20240317,Missing parts,Refunded,245.44
9748,93734,37460,20240320,Missing parts,Refunded,1216.4
9749,93742,37462,20251231,Damaged,Refunded,67.66
9750,93744,37462,20251212,Missing parts,Approved,0.0
9751,93759,37467,20251231,Not as expected,Refunded,163.91
9752,93764,37470,20240906,Not as expected,Pending,0.0
9753,93770,37471,20240712,Size/Fit,Pending,0.0
9754,93774,37473,20250605,Changed mind,Refunded,89.27
9755,93775,37473,20250630,Not as expected,Refunded,190.61
9756,93776,37473,20250625,Late delivery,Refunded,12.89
9757,93781,37475,20250317,Not as expected,Refunded,150.46
9758,93799,37481,20241130,Not as expected,Refunded,118.37
9759,93810,37484,20240502,Allergic reaction,Refunded,67.09
9760,93812,37485,20240708,Not as expected,Refunded,95.36
9761,93816,37487,20241215,Damaged,Refunded,417.5
9762,93822,37489,20250221,Size/Fit,Refunded,109.97
9763,93827,37492,20250105,Defective,Refunded,262.16
9764,93829,37493,20241009,Changed mind,Refunded,139.37
9765,93860,37504,20240222,Damaged,Refunded,74.5
9766,93863,37504,20240304,Changed mind,Refunded,29.06
9767,93864,37505,20250214,Late delivery,Refunded,26.05
9768,93891,37516,20250922,Allergic reaction,Refunded,60.36
9769,93892,37516,20251009,Not as expected,Refunded,102.95
9770,93894,37516,20250918,Changed mind,Refunded,24.6
9771,93901,37520,20250928,Wrong item,Refunded,26.93
9772,93914,37524,20240419,Damaged,Refunded,71.36
9773,93921,37527,20240909,Not as expected,Refunded,520.48
9774,93942,37536,20250726,Wrong item,Refunded,18.52
9775,93955,37542,20250601,Damaged,Refunded,63.67
9776,93960,37543,20250918,Changed mind,Refunded,114.1
9777,93974,37549,20240207,Changed mind,Pending,0.0
9778,93993,37556,20250124,Damaged,Refunded,11.73
9779,93995,37557,20250425,Damaged,Refunded,181.97
9780,94002,37560,20251121,Size/Fit,Refunded,65.41
9781,94022,37565,20251231,Damaged,Refunded,127.53
9782,94035,37572,20250812,Damaged,Refunded,60.3
9783,94040,37574,20250830,Damaged,Refunded,35.06
9784,94041,37574,20250918,Not as expected,Refunded,261.91
9785,94052,37579,20251026,Damaged,Refunded,84.55
9786,94059,37583,20240223,Damaged,Refunded,33.19
9787,94081,37592,20251018,Damaged,Pending,0.0
9788,94130,37612,20240112,Not as expected,Refunded,88.67
9789,94131,37613,20251218,Not as expected,Refunded,159.9
9790,94133,37614,20250620,Damaged,Refunded,55.44
9791,94136,37615,20250515,Wrong item,Refunded,18.8
9792,94156,37624,20240603,Changed mind,Pending,0.0
9793,94160,37625,20250401,Changed mind,Approved,0.0
9794,94164,37626,20250930,Damaged,Refunded,68.64
9795,94169,37628,20240910,Changed mind,Refunded,250.95
9796,94170,37629,20240912,Not as expected,Approved,0.0
9797,94171,37629,20240922,Wrong item,Refunded,14.36
9798,94175,37631,20250925,Damaged,Refunded,53.08
9799,94188,37637,20241012,Not as expected,Refunded,257.82
9800,94223,37649,20240806,Changed mind,Approved,0.0
9801,94233,37653,20250522,Changed mind,Refunded,27.36
9802,94240,37658,20240316,Changed mind,Refunded,308.17
9803,94248,37660,20240531,Missing parts,Refunded,599.86
9804,94256,37664,20250103,Size/Fit,Pending,0.0
9805,94259,37665,20241224,Changed mind,Refunded,61.92
9806,94266,37668,20250330,Damaged,Refunded,34.48
9807,94271,37671,20250827,Size/Fit,Refunded,159.72
9808,94284,37675,20250817,Changed mind,Refunded,170.4
9809,94292,37678,20250821,Damaged,Refunded,87.05
9810,94300,37682,20251231,Damaged,Refunded,157.37
9811,94331,37698,20240731,Allergic reaction,Refunded,56.98
9812,94350,37704,20251207,Changed mind,Refunded,45.05
9813,94370,37713,20251122,Not as expected,Refunded,148.22
9814,94373,37714,20240716,Size/Fit,Refunded,224.31
9815,94374,37714,20240703,Missing parts,Refunded,327.3
9816,94388,37719,20240524,Not as expected,Refunded,370.15
9817,94399,37725,20240204,Damaged,Refunded,16.02
9818,94400,37725,20240130,Not as expected,Refunded,124.81
9819,94401,37725,20240129,Wrong item,Refunded,28.17
9820,94415,37729,20241204,Not as expected,Refunded,13.33
9821,94427,37733,20250603,Defective,Pending,0.0
9822,94429,37734,20241107,Defective,Approved,0.0
9823,94430,37734,20241126,Not as expected,Refunded,72.83
9824,94432,37735,20240718,Size/Fit,Refunded,63.04
9825,94452,37741,20240903,Not as expected,Refunded,187.59
9826,94460,37745,20240612,Missing parts,Approved,0.0
9827,94465,37746,20241210,Defective,Refunded,84.07
9828,94482,37750,20240916,Damaged,Refunded,57.75
9829,94493,37754,20251217,Changed mind,Refunded,86.69
9830,94494,37755,20250318,Changed mind,Refunded,11.82
9831,94495,37756,20250906,Not as expected,Refunded,119.92
9832,94506,37760,20240815,Damaged,Refunded,63.25
9833,94514,37764,20240319,Not as expected,Refunded,48.68
9834,94522,37768,20241019,Damaged,Refunded,90.88
9835,94533,37772,20250219,Damaged,Refunded,788.54
9836,94543,37777,20240424,Not as expected,Refunded,343.86
9837,94544,37777,20240322,Changed mind,Refunded,17.45
9838,94568,37785,20250516,Damaged,Refunded,106.98
9839,94572,37786,20240726,Damaged,Refunded,512.36
9840,94577,37787,20250302,Wrong item,Approved,0.0
9841,94584,37790,20241005,Damaged,Refunded,63.01
9842,94587,37791,20251231,Wrong item,Refunded,13.98
9843,94602,37797,20251221,Not as expected,Refunded,61.95
9844,94618,37803,20240713,Not as expected,Refunded,170.9
9845,94619,37804,20250307,Damaged,Approved,0.0
9846,94623,37806,20250721,Missing parts,Refunded,183.93
9847,94624,37806,20250805,Damaged,Refunded,201.89
9848,94635,37813,20240114,Size/Fit,Refunded,102.97
9849,94643,37816,20250502,Wrong item,Refunded,44.57
9850,94656,37820,20241220,Size/Fit,Refunded,87.84
9851,94661,37822,20251221,Changed mind,Refunded,44.65
9852,94678,37831,20240914,Wrong item,Approved,0.0
9853,94694,37838,20251023,Damaged,Refunded,74.46
9854,94697,37839,20250228,Damaged,Refunded,83.71
9855,94700,37840,20240822,Changed mind,Refunded,8.72
9856,94709,37843,20251031,Changed mind,Refunded,50.35
9857,94717,37847,20251231,Not as expected,Refunded,66.4
9858,94724,37849,20240922,Not as expected,Refunded,32.04
9859,94766,37865,20240506,Missing parts,Refunded,344.39
9860,94794,37876,20250102,Late delivery,Refunded,11.4
9861,94805,37880,20240520,Not as expected,Refunded,325.13
9862,94819,37885,20240828,Wrong item,Refunded,27.47
9863,94827,37887,20240502,Changed mind,Refunded,37.01
9864,94831,37889,20250317,Not as expected,Refunded,39.77
9865,94839,37892,20241007,Not as expected,Pending,0.0
9866,94845,37895,20241005,Size/Fit,Refunded,222.08
9867,94862,37902,20250111,Changed mind,Refunded,69.62
9868,94875,37906,20250811,Changed mind,Pending,0.0
9869,94876,37906,20250727,Missing parts,Refunded,622.29
9870,94894,37914,20250604,Not as expected,Refunded,359.84
9871,94903,37918,20250117,Damaged,Refunded,37.28
9872,94904,37918,20241227,Not as expected,Approved,0.0
9873,94922,37923,20240823,Allergic reaction,Refunded,29.41
9874,94936,37931,20250818,Allergic reaction,Refunded,20.72
9875,94941,37933,20250512,Defective,Refunded,727.76
9876,94952,37938,20250307,Not as expected,Refunded,68.14
9877,94959,37940,20250208,Changed mind,Refunded,272.0
9878,94963,37942,20250123,Not as expected,Refunded,116.25
9879,94968,37944,20250922,Not as expected,Approved,0.0
9880,94975,37947,20250505,Damaged,Refunded,21.35
9881,94998,37957,20250814,Changed mind,Approved,0.0
9882,95030,37968,20250101,Not as expected,Refunded,112.92
9883,95032,37969,20240302,Changed mind,Refunded,110.27
9884,95033,37969,20240310,Not as expected,Approved,0.0
9885,95046,37974,20240330,Not as expected,Refunded,210.5
9886,95056,37976,20241213,Not as expected,Refunded,280.91
9887,95057,37977,20241216,Damaged,Pending,0.0
9888,95062,37979,20240215,Wrong item,Refunded,77.51
9889,95065,37980,20240514,Damaged,Refunded,105.06
9890,95111,38001,20240914,Damaged,Approved,0.0
9891,95117,38005,20240721,Damaged,Refunded,285.23
9892,95127,38010,20240713,Damaged,Refunded,97.36
