ProductID,Category,Subcategory,Brand,BaseUnitPrice,EstimatedUnitCost,PriceBand
2905,Fashion,Women,Vela,25.9,14.14,Mid
2906,Home,Cleaning,Bloom,86.82,57.08,Premium
2907,Toys,Action Figures,Bloom,99.9,57.41,Premium
2908,Books,Fiction,Mira,12.78,7.18,Budget
2909,Toys,Puzzles,Lumo,54.41,36.99,Mid
2910,Books,Non-fiction,Pulse,16.72,10.81,Budget
2911,Books,Non-fiction,Bloom,12.7,9.28,Budget
2912,Fashion,Women,Nova,93.68,45.12,Premium
2913,Beauty,Fragrance,Cairo,23.32,16.39,Mid
2914,Home,Decor,Nova,60.85,39.55,Mid
2915,Fashion,Shoes,Lumo,59.97,37.26,Mid
2916,Toys,Action Figures,Mira,48.96,29.23,Mid
2917,Beauty,Skincare,Lumo,46.74,27.29,Mid
2918,Books,Non-fiction,Zenith,18.08,8.72,Budget
2919,Electronics,Audio,Mira,235.1,161.81,Premium
2920,Beauty,Fragrance,Lumo,40.04,20.55,Mid
2921,Beauty,Haircare,Pulse,35.86,18.38,Mid
2922,Electronics,Phones,Zenith,317.53,163.31,High-end
2923,Grocery,Beverages,Lumo,18.52,10.39,Budget
2924,Grocery,Coffee & Tea,Linea,17.34,11.47,Budget
2925,Grocery,Pantry,Solace,13.99,9.04,Budget
2926,Books,Non-fiction,Orion,24.9,16.44,Mid
2927,Toys,Kids,Ridge,38.72,23.92,Mid
2928,Grocery,Snacks,Atlas,16.46,9.71,Budget
2929,Electronics,Phones,Vela,241.54,144.16,Premium
2930,Fashion,Women,Linea,68.72,50.11,Mid
2931,Home,Kitchen,Lumo,270.72,170.94,High-end
2932,Grocery,Beverages,Ridge,32.12,15.0,Mid
2933,Home,Cleaning,Zenith,98.22,59.36,Premium
2934,Beauty,Haircare,Kora,19.35,14.21,Budget
2935,Fashion,Shoes,Bloom,102.51,54.56,Premium
2936,Toys,Puzzles,Solace,21.13,15.53,Mid
2937,Beauty,Fragrance,Pulse,80.11,45.49,Premium
2938,Fashion,Men,Nova,74.5,42.05,Mid
2939,Electronics,Gaming,Orion,195.93,126.0,Premium
2940,Electronics,Accessories,Zenith,155.09,75.83,Premium
2941,Toys,Board Games,Nova,50.29,29.81,Mid
2942,Electronics,Audio,Kora,226.66,114.18,Premium
2943,Fashion,Women,Pulse,79.06,52.55,Mid
2944,Toys,Puzzles,Nova,21.65,15.69,Mid
2945,Fashion,Shoes,Pulse,34.28,25.04,Mid
2946,Sports,Fitness,Kora,40.54,23.76,Mid
2947,Toys,Puzzles,Orion,10.19,6.93,Budget
2948,Grocery,Coffee & Tea,Linea,21.02,9.91,Mid
2949,Home,Lighting,Atlas,83.08,61.46,Premium
2950,Toys,Action Figures,Mira,70.88,38.29,Mid
2951,Beauty,Haircare,Mira,14.5,10.01,Budget
2952,Fashion,Shoes,Ridge,47.89,31.2,Mid
2953,Fashion,Women,Aurum,134.38,99.14,Premium
2954,Grocery,Coffee & Tea,Mira,19.41,11.52,Budget
2955,Electronics,Gaming,Kora,389.14,275.17,High-end
2956,Toys,Puzzles,Solace,69.94,37.52,Mid
2957,Electronics,Laptops,Nova,200.0,90.97,Premium
2958,Beauty,Skincare,Lumo,83.93,41.62,Premium
2959,Electronics,Accessories,Fjord,156.06,84.13,Premium
2960,Fashion,Bags,Ridge,102.43,68.69,Premium
2961,Fashion,Women,Mira,58.73,39.29,Mid
2962,Toys,Puzzles,Bloom,103.97,65.82,Premium
2963,Home,Decor,Vela,74.41,34.92,Mid
2964,Home,Lighting,Cairo,65.86,42.71,Mid
2965,Beauty,Skincare,Solace,14.66,9.22,Budget
2966,Toys,Action Figures,Atlas,78.53,49.94,Mid
2967,Beauty,Haircare,Mira,93.57,59.96,Premium
2968,Grocery,Pantry,Zenith,17.46,10.39,Budget
2969,Sports,Fitness,Cairo,153.25,92.34,Premium
2970,Books,Fiction,Nova,24.07,13.73,Mid
2971,Sports,Cycling,Mira,56.35,37.02,Mid
2972,Fashion,Bags,Zenith,86.74,42.6,Premium
2973,Electronics,Audio,Nova,137.51,86.92,Premium
2974,Toys,Puzzles,Zenith,59.03,29.03,Mid
2975,Books,Fiction,Bloom,19.85,9.72,Budget
2976,Fashion,Accessories,Linea,84.92,44.19,Premium
2977,Electronics,Phones,Orion,374.62,190.52,High-end
2978,Home,Cleaning,Orion,104.9,51.74,Premium
2979,Fashion,Women,Linea,94.99,70.25,Premium
2980,Electronics,Audio,Solace,141.02,72.39,Premium
2981,Fashion,Men,Cairo,63.94,30.9,Mid
2982,Grocery,Beverages,Zenith,10.85,4.9,Budget
2983,Home,Lighting,Fjord,221.75,120.49,Premium
2984,Books,Kids,Orion,16.25,8.93,Budget
2985,Home,Cleaning,Lumo,78.39,36.85,Mid
2986,Electronics,Audio,Lumo,168.0,104.34,Premium
2987,Grocery,Pantry,Orion,13.58,9.55,Budget
2988,Electronics,Phones,Pulse,445.34,262.1,High-end
2989,Electronics,Audio,Mira,217.76,144.71,Premium
2990,Fashion,Shoes,Vela,54.09,26.34,Mid
2991,Books,Kids,Cairo,9.41,6.95,Budget
2992,Beauty,Haircare,Zenith,49.32,25.33,Mid
2993,Books,Education,Mira,12.13,6.98,Budget
2994,Grocery,Coffee & Tea,Ridge,20.92,14.6,Mid
2995,Electronics,Laptops,Aurum,607.75,345.11,High-end
2996,Electronics,Gaming,Zenith,137.87,67.5,Premium
2997,Home,Furniture,Bloom,26.75,19.89,Mid
2998,Grocery,Snacks,Mira,13.07,9.46,Budget
2999,Beauty,Makeup,Fjord,35.06,21.8,Mid
3000,Books,Kids,Solace,41.66,24.55,Mid
3001,Home,Furniture,Ridge,177.06,129.09,Premium
3002,Fashion,Bags,Orion,35.85,23.08,Mid
3003,Electronics,Audio,Mira,190.72,95.7,Premium
3004,Grocery,Snacks,Vela,7.95,3.86,Budget
3005,Electronics,Laptops,Solace,118.08,86.27,Premium
3006,Books,Education,Orion,14.74,6.88,Budget
3007,Home,Lighting,Aurum,80.94,50.19,Premium
3008,Books,Fiction,Atlas,16.7,8.75,Budget
3009,Sports,Team Sports,Kora,85.86,50.43,Premium
3010,Beauty,Haircare,Pulse,22.26,13.4,Mid
3011,Electronics,Accessories,Aurum,112.57,84.41,Premium
3012,Electronics,Audio,Orion,110.69,62.87,Premium
3013,Home,Lighting,Zenith,142.98,97.96,Premium
3014,Fashion,Men,Mira,47.36,24.65,Mid
3015,Sports,Team Sports,Ridge,55.66,33.82,Mid
3016,Electronics,Audio,Bloom,146.69,82.77,Premium
3017,Sports,Fitness,Atlas,121.73,76.53,Premium
3018,Electronics,Phones,Linea,202.03,143.56,Premium
3019,Grocery,Coffee & Tea,Orion,10.16,5.83,Budget
3020,Grocery,Beverages,Aurum,21.72,15.39,Mid
3021,Grocery,Coffee & Tea,Kora,16.52,12.13,Budget
3022,Fashion,Women,Vela,163.51,75.87,Premium
3023,Electronics,Phones,Pulse,161.8,104.32,Premium
3024,Beauty,Haircare,Aurum,65.26,47.28,Mid
3025,Toys,Board Games,Aurum,38.97,21.31,Mid
3026,Home,Lighting,Fjord,32.83,21.71,Mid
3027,Sports,Cycling,Lumo,81.96,56.07,Premium
3028,Electronics,Gaming,Vela,152.35,71.58,Premium
3029,Grocery,Beverages,Fjord,25.64,12.27,Mid
3030,Home,Kitchen,Vela,66.0,45.41,Mid
3031,Books,Non-fiction,Zenith,14.97,7.16,Budget
3032,Beauty,Haircare,Nova,117.16,55.23,Premium
3033,Fashion,Accessories,Solace,103.93,74.52,Premium
3034,Toys,Puzzles,Nova,28.93,15.17,Mid
3035,Home,Decor,Pulse,63.87,41.89,Mid
3036,Toys,Kids,Mira,31.1,14.25,Mid
3037,Home,Cleaning,Aurum,92.04,62.69,Premium
3038,Grocery,Pantry,Cairo,15.17,11.21,Budget
3039,Books,Fiction,Orion,22.68,10.22,Mid
3040,Sports,Fitness,Nova,27.89,17.62,Mid
3041,Beauty,Haircare,Orion,34.66,21.04,Mid
3042,Fashion,Men,Bloom,76.94,53.89,Mid
3043,Books,Fiction,Atlas,24.93,14.53,Mid
3044,Fashion,Men,Bloom,57.05,40.08,Mid
3045,Grocery,Snacks,Pulse,19.55,14.16,Budget
3046,Electronics,Accessories,Linea,193.69,87.53,Premium
3047,Grocery,Beverages,Zenith,19.2,8.72,Budget
3048,Fashion,Shoes,Cairo,65.52,31.49,Mid
3049,Home,Cleaning,Cairo,118.04,85.96,Premium
3050,Electronics,Accessories,Ridge,195.47,122.27,Premium
3051,Electronics,Audio,Lumo,290.78,159.02,High-end
3052,Grocery,Coffee & Tea,Bloom,8.0,5.17,Budget
3053,Fashion,Bags,Ridge,86.55,56.91,Premium
3054,Books,Kids,Mira,12.11,8.04,Budget
3055,Fashion,Bags,Pulse,79.9,47.52,Mid
3056,Books,Fiction,Cairo,14.12,9.02,Budget
3057,Sports,Team Sports,Orion,47.72,30.37,Mid
3058,Electronics,Phones,Ridge,33.07,18.44,Mid
3059,Home,Lighting,Mira,90.07,46.42,Premium
3060,Books,Fiction,Fjord,15.34,10.52,Budget
3061,Fashion,Women,Cairo,41.77,29.22,Mid
3062,Electronics,Gaming,Solace,252.29,171.94,High-end
3063,Fashion,Women,Aurum,33.59,25.02,Mid
3064,Grocery,Snacks,Aurum,18.41,11.86,Budget
3065,Books,Non-fiction,Ridge,22.07,15.38,Mid
3066,Electronics,Accessories,Atlas,238.42,166.01,Premium
3067,Fashion,Women,Linea,50.58,28.72,Mid
3068,Home,Furniture,Lumo,56.9,41.25,Mid
3069,Books,Kids,Orion,33.4,16.66,Mid
3070,Fashion,Women,Mira,59.87,36.06,Mid
3071,Books,Kids,Zenith,12.27,5.75,Budget
3072,Sports,Outdoor,Nova,46.58,32.45,Mid
3073,Grocery,Pantry,Fjord,8.53,4.83,Budget
3074,Books,Education,Solace,25.45,15.64,Mid
3075,Electronics,Phones,Atlas,121.85,62.53,Premium
3076,Home,Decor,Nova,74.87,52.8,Mid
3077,Home,Decor,Bloom,23.17,13.12,Mid
3078,Beauty,Fragrance,Nova,22.07,14.72,Mid
3079,Home,Lighting,Aurum,130.01,77.41,Premium
3080,Books,Kids,Zenith,24.05,12.27,Mid
3081,Home,Decor,Kora,236.54,135.77,Premium
3082,Electronics,Phones,Kora,235.12,175.69,Premium
3083,Electronics,Audio,Nova,368.41,224.79,High-end
3084,Fashion,Accessories,Nova,194.82,115.1,Premium
3085,Electronics,Phones,Solace,266.96,175.39,High-end
3086,Sports,Fitness,Pulse,100.8,59.47,Premium
3087,Home,Lighting,Aurum,98.98,52.34,Premium
3088,Books,Kids,Solace,18.72,10.3,Budget
3089,Electronics,Audio,Solace,121.98,79.36,Premium
3090,Electronics,Gaming,Aurum,342.7,227.29,High-end
3091,Fashion,Bags,Nova,70.78,42.25,Mid
3092,Home,Kitchen,Pulse,156.3,73.57,Premium
3093,Grocery,Pantry,Cairo,10.82,7.89,Budget
3094,Beauty,Fragrance,Fjord,32.38,20.8,Mid
3095,Fashion,Bags,Vela,64.63,35.48,Mid
3096,Toys,Board Games,Fjord,55.29,33.15,Mid
3097,Sports,Outdoor,Zenith,40.19,20.17,Mid
3098,Electronics,Phones,Cairo,246.72,170.44,Premium
3099,Sports,Cycling,Mira,40.12,22.18,Mid
3100,Toys,Kids,Vela,80.16,49.47,Premium
3101,Electronics,Accessories,Lumo,211.29,95.75,Premium
3102,Toys,Kids,Aurum,41.75,22.12,Mid
3103,Books,Non-fiction,Cairo,14.16,6.52,Budget
3104,Home,Kitchen,Nova,90.47,67.68,Premium
3105,Electronics,Accessories,Solace,103.86,58.44,Premium
3106,Grocery,Coffee & Tea,Linea,18.75,12.41,Budget
3107,Home,Decor,Vela,88.47,62.73,Premium
3108,Toys,Action Figures,Orion,23.23,12.35,Mid
3109,Fashion,Accessories,Linea,68.49,40.44,Mid
3110,Books,Kids,Bloom,23.59,15.01,Mid
3111,Books,Fiction,Kora,19.25,11.8,Budget
3112,Fashion,Men,Linea,61.59,45.04,Mid
3113,Books,Fiction,Kora,19.74,14.63,Budget
3114,Electronics,Gaming,Aurum,202.48,115.51,Premium
3115,Beauty,Fragrance,Lumo,48.31,32.36,Mid
3116,Toys,Kids,Linea,71.88,42.64,Mid
3117,Fashion,Accessories,Vela,80.99,48.1,Premium
3118,Sports,Cycling,Aurum,234.89,163.5,Premium
3119,Home,Decor,Zenith,85.8,55.96,Premium
3120,Electronics,Gaming,Solace,106.79,79.63,Premium
3121,Grocery,Beverages,Orion,24.67,14.86,Mid
3122,Home,Furniture,Cairo,293.38,136.59,High-end
3123,Home,Cleaning,Lumo,115.54,77.04,Premium
3124,Home,Decor,Kora,104.44,57.01,Premium
3125,Grocery,Beverages,Linea,13.76,8.94,Budget
3126,Electronics,Phones,Solace,587.57,440.24,High-end
3127,Fashion,Men,Nova,66.46,34.96,Mid
3128,Home,Lighting,Ridge,102.13,58.93,Premium
3129,Sports,Fitness,Ridge,64.31,37.66,Mid
3130,Grocery,Beverages,Pulse,9.92,7.08,Budget
3131,Beauty,Fragrance,Nova,32.58,16.97,Mid
3132,Sports,Outdoor,Orion,27.47,18.95,Mid
3133,Sports,Outdoor,Zenith,84.6,44.06,Premium
3134,Beauty,Makeup,Bloom,55.18,36.15,Mid
3135,Home,Cleaning,Kora,144.56,76.99,Premium
3136,Sports,Outdoor,Atlas,53.61,39.07,Mid
3137,Toys,Board Games,Ridge,74.88,46.5,Mid
3138,Grocery,Beverages,Zenith,15.58,9.37,Budget
3139,Electronics,Gaming,Vela,474.01,350.63,High-end
3140,Fashion,Men,Solace,59.2,32.22,Mid
3141,Fashion,Accessories,Nova,57.87,28.91,Mid
3142,Books,Kids,Linea,16.97,10.32,Budget
3143,Sports,Fitness,Mira,112.69,71.75,Premium
3144,Fashion,Men,Zenith,57.52,38.51,Mid
3145,Books,Non-fiction,Pulse,13.21,8.18,Budget
3146,Electronics,Gaming,Lumo,187.48,98.95,Premium
3147,Fashion,Bags,Atlas,46.99,32.13,Mid
3148,Sports,Fitness,Bloom,68.83,39.22,Mid
3149,Beauty,Skincare,Fjord,42.8,25.25,Mid
3150,Beauty,Fragrance,Pulse,115.09,64.98,Premium
3151,Toys,Puzzles,Ridge,134.55,69.59,Premium
3152,Sports,Cycling,Lumo,54.5,36.21,Mid
3153,Sports,Team Sports,Pulse,247.94,146.73,Premium
3154,Toys,Board Games,Vela,34.92,17.43,Mid
3155,Grocery,Snacks,Atlas,8.39,4.8,Budget
3156,Home,Decor,Ridge,52.55,28.68,Mid
3157,Sports,Fitness,Fjord,90.9,60.15,Premium
3158,Sports,Team Sports,Aurum,156.32,108.64,Premium
3159,Toys,Board Games,Orion,39.55,25.22,Mid
3160,Home,Cleaning,Lumo,101.51,50.55,Premium
3161,Home,Decor,Cairo,79.34,57.15,Mid
3162,Toys,Kids,Aurum,43.42,29.23,Mid
3163,Fashion,Bags,Ridge,72.73,32.79,Mid
3164,Books,Kids,Kora,24.29,17.74,Mid
3165,Electronics,Accessories,Solace,129.46,79.75,Premium
3166,Electronics,Phones,Bloom,108.76,56.02,Premium
3167,Home,Furniture,Vela,113.11,84.54,Premium
3168,Home,Kitchen,Nova,95.0,61.03,Premium
3169,Books,Non-fiction,Vela,20.75,12.23,Mid
3170,Fashion,Shoes,Orion,138.58,76.73,Premium
3171,Fashion,Men,Bloom,51.87,30.92,Mid
3172,Fashion,Women,Solace,49.53,36.3,Mid
3173,Grocery,Beverages,Cairo,11.56,8.51,Budget
3174,Fashion,Accessories,Ridge,106.39,52.9,Premium
3175,Grocery,Snacks,Lumo,28.74,21.05,Mid
3176,Fashion,Shoes,Vela,89.5,46.6,Premium
3177,Home,Lighting,Solace,70.01,38.57,Mid
3178,Fashion,Bags,Aurum,62.9,44.11,Mid
3179,Fashion,Accessories,Ridge,79.85,45.43,Mid
3180,Home,Lighting,Lumo,97.97,65.18,Premium
3181,Electronics,Accessories,Solace,98.44,49.56,Premium
3182,Grocery,Pantry,Mira,10.83,5.44,Budget
3183,Beauty,Makeup,Orion,33.98,21.8,Mid
3184,Home,Kitchen,Aurum,110.42,63.45,Premium
3185,Fashion,Shoes,Ridge,65.59,32.99,Mid
3186,Sports,Cycling,Orion,55.79,39.63,Mid
3187,Toys,Board Games,Vela,34.36,16.74,Mid
3188,Sports,Outdoor,Ridge,129.32,92.67,Premium
3189,Home,Lighting,Ridge,118.76,63.5,Premium
3190,Electronics,Phones,Lumo,206.53,95.26,Premium
3191,Electronics,Phones,Zenith,130.95,82.22,Premium
3192,Electronics,Accessories,Mira,189.93,100.29,Premium
3193,Fashion,Accessories,Mira,121.31,65.06,Premium
3194,Fashion,Women,Bloom,104.32,60.76,Premium
3195,Books,Kids,Nova,16.62,10.04,Budget
3196,Electronics,Audio,Mira,352.93,263.0,High-end
3197,Sports,Fitness,Linea,91.37,66.93,Premium
3198,Beauty,Fragrance,Kora,38.38,22.57,Mid
3199,Electronics,Accessories,Zenith,145.47,68.64,Premium
3200,Books,Kids,Vela,15.42,7.78,Budget
3201,Grocery,Snacks,Orion,21.35,12.1,Mid
3202,Home,Furniture,Atlas,70.51,39.41,Mid
3203,Home,Lighting,Pulse,115.99,68.2,Premium
3204,Home,Furniture,Kora,174.04,111.19,Premium
3205,Home,Cleaning,Kora,39.98,22.78,Mid
3206,Home,Kitchen,Atlas,267.31,191.26,High-end
3207,Home,Furniture,Linea,81.74,56.42,Premium
3208,Beauty,Fragrance,Vela,37.98,18.46,Mid
3209,Fashion,Shoes,Solace,88.14,61.06,Premium
3210,Fashion,Men,Zenith,113.25,64.54,Premium
3211,Electronics,Gaming,Vela,156.9,91.44,Premium
3212,Toys,Kids,Atlas,49.42,27.14,Mid
3213,Books,Fiction,Solace,20.18,13.56,Mid
3214,Books,Education,Aurum,12.28,6.39,Budget
3215,Home,Furniture,Lumo,49.53,32.11,Mid
3216,Fashion,Men,Fjord,81.83,53.98,Premium
3217,Books,Education,Zenith,38.0,25.07,Mid
3218,Home,Lighting,Aurum,101.07,73.15,Premium
3219,Beauty,Fragrance,Mira,52.92,24.16,Mid
3220,Grocery,Beverages,Zenith,15.74,8.32,Budget
3221,Electronics,Gaming,Ridge,106.94,66.43,Premium
3222,Electronics,Phones,Solace,226.58,149.15,Premium
3223,Home,Cleaning,Pulse,75.27,46.47,Mid
3224,Fashion,Women,Mira,106.39,57.51,Premium
3225,Electronics,Gaming,Atlas,66.73,34.31,Mid
3226,Fashion,Shoes,Lumo,43.35,23.32,Mid
3227,Electronics,Audio,Bloom,293.76,145.01,High-end
3228,Grocery,Beverages,Mira,10.6,7.86,Budget
3229,Fashion,Shoes,Nova,39.54,26.84,Mid
3230,Electronics,Phones,Mira,156.38,74.69,Premium
3231,Fashion,Women,Ridge,57.01,28.59,Mid
3232,Fashion,Women,Vela,113.05,79.52,Premium
3233,Home,Furniture,Orion,159.32,85.98,Premium
3234,Fashion,Accessories,Linea,210.52,126.35,Premium
3235,Books,Non-fiction,Ridge,17.41,11.13,Budget
3236,Home,Furniture,Fjord,211.51,97.65,Premium
3237,Sports,Fitness,Kora,30.56,20.49,Mid
3238,Sports,Fitness,Lumo,87.31,47.5,Premium
3239,Fashion,Accessories,Pulse,54.04,26.23,Mid
3240,Books,Education,Ridge,10.16,6.87,Budget
3241,Toys,Puzzles,Bloom,19.87,13.55,Budget
3242,Electronics,Gaming,Bloom,303.36,224.02,High-end
3243,Fashion,Accessories,Cairo,65.58,35.3,Mid
3244,Electronics,Gaming,Linea,343.85,155.57,High-end
3245,Home,Kitchen,Solace,76.38,53.35,Mid
3246,Home,Cleaning,Orion,84.27,57.58,Premium
3247,Toys,Puzzles,Ridge,24.24,14.68,Mid
3248,Home,Furniture,Pulse,95.67,58.28,Premium
3249,Books,Fiction,Atlas,21.21,10.18,Mid
3250,Electronics,Phones,Cairo,618.4,396.83,High-end
3251,Fashion,Men,Aurum,134.12,82.84,Premium
3252,Fashion,Men,Lumo,37.57,17.98,Mid
3253,Fashion,Bags,Atlas,140.0,77.7,Premium
3254,Electronics,Phones,Fjord,374.41,202.28,High-end
3255,Home,Decor,Nova,55.43,26.47,Mid
3256,Beauty,Skincare,Cairo,44.52,30.12,Mid
3257,Grocery,Snacks,Nova,10.71,6.05,Budget
3258,Sports,Outdoor,Nova,44.88,29.87,Mid
3259,Beauty,Makeup,Kora,23.16,17.26,Mid
3260,Books,Non-fiction,Aurum,40.53,23.96,Mid
3261,Toys,Puzzles,Orion,27.36,14.54,Mid
3262,Grocery,Snacks,Kora,14.37,7.73,Budget
3263,Electronics,Phones,Orion,139.29,82.89,Premium
3264,Home,Decor,Mira,60.74,42.93,Mid
3265,Toys,Kids,Pulse,72.02,42.95,Mid
3266,Home,Lighting,Cairo,131.66,81.68,Premium
3267,Fashion,Men,Aurum,55.44,25.36,Mid
3268,Beauty,Makeup,Solace,58.3,26.92,Mid
3269,Beauty,Fragrance,Vela,57.99,29.81,Mid
3270,Home,Lighting,Mira,83.44,53.63,Premium
3271,Grocery,Pantry,Nova,15.95,7.88,Budget
3272,Sports,Team Sports,Linea,44.33,25.06,Mid
3273,Sports,Outdoor,Mira,46.22,30.64,Mid
3274,Grocery,Coffee & Tea,Cairo,9.48,5.86,Budget
3275,Electronics,Audio,Lumo,92.63,52.77,Premium
3276,Fashion,Women,Solace,102.54,73.27,Premium
3277,Electronics,Accessories,Cairo,110.48,56.7,Premium
3278,Electronics,Audio,Bloom,125.14,85.89,Premium
3279,Toys,Board Games,Pulse,37.03,16.77,Mid
3280,Grocery,Beverages,Solace,6.89,5.08,Budget
3281,Electronics,Gaming,Pulse,252.7,136.99,High-end
3282,Grocery,Beverages,Orion,20.19,10.22,Mid
3283,Home,Decor,Cairo,47.67,34.85,Mid
3284,Sports,Fitness,Kora,55.62,37.27,Mid
3285,Sports,Cycling,Kora,122.65,83.34,Premium
3286,Sports,Outdoor,Pulse,127.25,58.93,Premium
3287,Beauty,Haircare,Solace,55.79,28.76,Mid
3288,Electronics,Phones,Pulse,91.18,57.44,Premium
3289,Electronics,Gaming,Solace,190.03,128.69,Premium
3290,Electronics,Audio,Fjord,231.46,134.26,Premium
3291,Books,Kids,Nova,16.45,9.2,Budget
3292,Home,Cleaning,Cairo,106.78,71.3,Premium
3293,Electronics,Phones,Orion,174.79,107.55,Premium
3294,Books,Fiction,Kora,27.03,20.0,Mid
3295,Electronics,Gaming,Kora,91.98,41.96,Premium
3296,Toys,Board Games,Fjord,35.42,25.74,Mid
3297,Grocery,Pantry,Lumo,8.31,4.41,Budget
3298,Sports,Team Sports,Zenith,105.16,63.26,Premium
3299,Books,Kids,Ridge,9.6,5.43,Budget
3300,Fashion,Shoes,Linea,53.59,27.87,Mid
3301,Electronics,Accessories,Mira,260.12,137.33,High-end
3302,Home,Cleaning,Ridge,62.45,43.65,Mid
3303,Electronics,Laptops,Atlas,234.74,155.65,Premium
3304,Fashion,Accessories,Ridge,35.91,23.19,Mid
3305,Books,Education,Aurum,16.16,7.35,Budget
3306,Beauty,Skincare,Orion,34.49,21.63,Mid
3307,Home,Cleaning,Aurum,77.82,49.82,Mid
3308,Books,Non-fiction,Atlas,41.33,29.15,Mid
3309,Sports,Fitness,Ridge,76.83,37.69,Mid
3310,Books,Non-fiction,Atlas,10.19,5.3,Budget
3311,Books,Non-fiction,Mira,26.64,13.16,Mid
3312,Books,Fiction,Zenith,12.78,8.42,Budget
3313,Sports,Fitness,Vela,77.7,53.22,Mid
3314,Beauty,Haircare,Linea,33.69,24.28,Mid
3315,Home,Decor,Lumo,124.56,85.48,Premium
3316,Books,Fiction,Lumo,26.37,17.55,Mid
3317,Beauty,Makeup,Ridge,86.95,39.27,Premium
3318,Books,Education,Vela,17.32,11.97,Budget
3319,Books,Kids,Linea,18.03,9.96,Budget
3320,Fashion,Men,Mira,44.32,26.02,Mid
3321,Grocery,Coffee & Tea,Orion,19.88,12.18,Budget
3322,Beauty,Fragrance,Ridge,37.74,25.96,Mid
3323,Toys,Board Games,Zenith,26.84,14.38,Mid
3324,Fashion,Bags,Pulse,36.32,26.93,Mid
3325,Books,Kids,Ridge,8.61,6.04,Budget
3326,Fashion,Accessories,Atlas,41.23,27.92,Mid
3327,Electronics,Audio,Orion,214.56,118.89,Premium
3328,Grocery,Coffee & Tea,Ridge,14.74,7.97,Budget
3329,Toys,Kids,Pulse,27.4,13.06,Mid
3330,Electronics,Accessories,Aurum,243.24,167.43,Premium
3331,Beauty,Makeup,Lumo,25.64,16.69,Mid
3332,Sports,Fitness,Zenith,92.62,50.28,Premium
3333,Fashion,Women,Lumo,47.18,28.4,Mid
3334,Books,Education,Cairo,13.06,9.56,Budget
3335,Books,Kids,Mira,18.6,13.22,Budget
3336,Grocery,Pantry,Bloom,17.39,10.46,Budget
3337,Beauty,Makeup,Solace,34.7,23.37,Mid
3338,Fashion,Shoes,Ridge,73.38,47.05,Mid
3339,Beauty,Skincare,Mira,28.58,21.35,Mid
3340,Beauty,Fragrance,Fjord,37.78,26.26,Mid
3341,Electronics,Gaming,Mira,196.96,140.02,Premium
3342,Grocery,Snacks,Bloom,13.51,8.55,Budget
3343,Books,Kids,Bloom,20.67,13.05,Mid
3344,Fashion,Women,Vela,61.54,37.5,Mid
3345,Electronics,Accessories,Pulse,162.56,106.82,Premium
3346,Home,Lighting,Fjord,73.2,40.63,Mid
3347,Electronics,Accessories,Linea,118.11,60.44,Premium
3348,Books,Fiction,Zenith,15.22,9.93,Budget
3349,Electronics,Accessories,Atlas,271.15,165.55,High-end
3350,Electronics,Phones,Zenith,199.33,115.01,Premium
3351,Beauty,Makeup,Orion,69.98,50.29,Mid
3352,Electronics,Accessories,Solace,132.91,99.28,Premium
3353,Sports,Outdoor,Kora,44.18,29.47,Mid
3354,Grocery,Coffee & Tea,Vela,11.55,8.07,Budget
3355,Home,Cleaning,Solace,113.99,84.13,Premium
3356,Books,Non-fiction,Mira,25.56,12.36,Mid
3357,Sports,Fitness,Bloom,36.26,20.65,Mid
3358,Electronics,Laptops,Ridge,117.79,79.54,Premium
3359,Sports,Outdoor,Vela,57.64,43.04,Mid
3360,Electronics,Accessories,Linea,171.92,90.67,Premium
3361,Fashion,Shoes,Cairo,59.65,43.49,Mid
3362,Electronics,Audio,Pulse,196.13,91.03,Premium
3363,Fashion,Bags,Nova,65.35,38.75,Mid
3364,Grocery,Coffee & Tea,Ridge,17.43,11.56,Budget
3365,Sports,Outdoor,Linea,120.74,60.89,Premium
3366,Home,Furniture,Fjord,101.16,56.83,Premium
3367,Home,Furniture,Ridge,76.23,50.43,Mid
3368,Toys,Puzzles,Nova,9.98,7.22,Budget
3369,Sports,Outdoor,Fjord,63.57,47.39,Mid
3370,Electronics,Laptops,Kora,116.54,73.39,Premium
3371,Sports,Team Sports,Lumo,65.43,48.32,Mid
3372,Grocery,Beverages,Atlas,9.86,4.88,Budget
3373,Toys,Action Figures,Fjord,40.99,20.08,Mid
3374,Fashion,Women,Nova,39.7,28.1,Mid
3375,Grocery,Beverages,Bloom,17.01,9.72,Budget
3376,Fashion,Accessories,Kora,89.83,57.86,Premium
3377,Sports,Fitness,Aurum,51.67,35.26,Mid
3378,Toys,Kids,Nova,36.9,27.36,Mid
3379,Toys,Action Figures,Solace,24.51,12.55,Mid
3380,Fashion,Accessories,Kora,46.79,27.04,Mid
3381,Beauty,Makeup,Mira,66.32,45.56,Mid
3382,Sports,Outdoor,Vela,57.07,40.76,Mid
3383,Home,Kitchen,Ridge,112.06,72.05,Premium
3384,Electronics,Gaming,Linea,264.68,156.12,High-end
3385,Electronics,Accessories,Nova,189.97,106.15,Premium
3386,Electronics,Phones,Bloom,132.6,74.72,Premium
3387,Home,Decor,Cairo,545.93,281.04,High-end
3388,Home,Decor,Lumo,108.77,57.91,Premium
3389,Grocery,Snacks,Ridge,17.49,12.93,Budget
